id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
751120,Open plan family home with pool and cottage,2210731,Martin And Janis,,Ward 58,-33.98061,18.4793,Entire home/apt,3003,10,7,2018-12-31,0.11,1,139
751785,Instaworthy Views. Free Parking. Walk Everywhere,2516345,Jaco,,Ward 115,-33.9242,18.42451,Entire home/apt,441,3,13,2018-02-10,0.19,60,0
753843,"Location & personality! 413 Cascades, Green Point.",3902221,Samantha,,Ward 115,-33.9096,18.41316,Entire home/apt,850,2,31,2018-08-09,0.41,1,130
754780,Large and clean room in a house,3971841,John,,Ward 57,-33.93662,18.46369,Private room,3908,14,0,,,1,364
755455,Spectacular Cape Peninsular Getaway,898290,Cliff,,Ward 61,-34.15161,18.42636,Entire home/apt,1207,3,3,2015-01-05,0.04,3,0
757856,Grand Cape Town Amazing Space Loft,3987448,Julie,,Ward 77,-33.92516,18.41175,Entire home/apt,3318,3,70,2019-02-07,0.93,1,326
759011,GORGEOUS ART DECO 3 bed FRESNAYE,28978,Jo,,Ward 54,-33.91908,18.38968,Entire home/apt,1399,2,15,2019-02-04,0.23,3,308
759767,Woodbridge Island Townhouse  ,4004504,Steven,,Ward 55,-33.88632,18.48759,Entire home/apt,1399,7,10,2018-01-02,0.14,1,336
762660,"Breathtaking Suite1 
House Cherry 
Sleeps 2",4020635,Yvette,,Ward 74,-34.0477,18.36215,Entire home/apt,905,2,87,2019-02-03,1.31,3,155
766193,Molo room - Cape Town,977417,Sabine,,Ward 69,-34.11199,18.38263,Private room,960,2,0,,,5,264
766374,Intaba room - Cape Town,977417,Sabine,,Ward 69,-34.11234,18.38304,Private room,905,2,0,,,5,264
768582,Sunny Sea Point 1-Bed apartment,4054512,Lizzie,,Ward 54,-33.91489,18.39472,Entire home/apt,795,6,9,2019-01-04,0.12,1,54
768713,찰리하우스....남아공 케이프타운 여행과 한인민박 ,4055004,Byoung Du,,Ward 105,-33.82018,18.67204,Private room,2067,1,0,,,1,365
771176,African Sun,4065747,Don,,Ward 77,-33.93986,18.42288,Entire home/apt,713,2,196,2019-01-23,2.61,1,289
771682,Avatara Bed and Breakfast ,4071855,Cher,,Ward 115,-33.9093,18.40923,Entire home/apt,2057,2,0,,,1,364
772018,2 bed apartment with private pool,4073500,James,,Ward 54,-33.95785,18.38129,Entire home/apt,1988,2,1,2015-11-18,0.03,3,288
772431,Klipview Beach Cottage -Scarborough,4075717,Phillip And Susan,,Ward 61,-34.19873,18.376,Entire home/apt,1577,3,11,2015-08-25,0.17,2,357
775980,In the heart of beautiful Cape Town,4093037,Angus,,Ward 115,-33.92154,18.41938,Entire home/apt,631,4,33,2019-01-15,0.68,1,308
776601,Beautiful Heritage Home,4094560,Amelia,,Ward 77,-33.94188,18.42058,Entire home/apt,6979,7,1,2016-12-31,0.04,3,57
777305,Elegant Beachfront Home. Balcony & Parking,2516345,Jaco,,Ward 23,-33.81565,18.47259,Entire home/apt,1399,3,2,2017-03-01,0.04,60,339
777329,Complete Modern Living. Urban Location. Canal View,2516345,Jaco,,Ward 55,-33.89083,18.51507,Entire home/apt,740,3,2,2016-02-19,0.04,60,333
778089,Tristan's Beach House - Cape Town,2130446,Heather & Tristan,,Ward 61,-34.13929,18.32994,Entire home/apt,3497,2,6,2016-10-02,0.08,3,308
782166,Wessels House Studio,2604213,Chris,,Ward 115,-33.91184,18.41323,Entire home/apt,1248,3,13,2018-03-26,0.17,2,337
782208,Wessels House - Inner City Oasis - Sleeps 8,2604213,Chris,,Ward 115,-33.91214,18.41259,Entire home/apt,8145,3,111,2019-02-09,1.49,2,257
782288,Cape Town Holiday House,4126076,Lisa,,Ward 69,-34.13666,18.36235,Entire home/apt,1207,3,7,2019-01-09,0.09,1,66
784349,Stay at the foot of Table Mountain!,4136097,Ralf,,Ward 77,-33.94423,18.41244,Entire home/apt,1591,7,24,2019-01-29,0.34,2,262
790177,Gables Rest Self Catering Unit Somerset West,4171143,Diana,,Ward 84,-34.0808,18.85997,Entire home/apt,1152,3,1,2018-01-01,0.07,1,365
794734,2 bedroom with a spectacular view,1148285,Elli,,Ward 77,-33.93428,18.40125,Entire home/apt,919,5,3,2014-01-25,0.04,1,0
795400,"Woodstock House, Cape Town",4190050,Rob,,Ward 57,-33.93214,18.45167,Entire home/apt,1097,7,6,2019-01-07,0.12,1,225
795614,Architectural Home Magnificent View,4173981,Lisa,,Ward 77,-33.92839,18.40357,Entire home/apt,4072,7,15,2019-01-02,0.24,2,121
797038,Lovely Warm Woodstock Home,4198184,Jörg,,Ward 57,-33.93198,18.45045,Entire home/apt,1330,14,14,2018-12-22,0.19,2,167
800546,Glen Beach Villa Three Beach Views and Great Location,4214801,Mary-Louise,,Ward 54,-33.94723,18.37812,Entire home/apt,5005,1,22,2019-02-04,0.45,13,323
800623,Glen Beach Penthouse with Exceptional Ocean Views,4214801,Mary-Louise,,Ward 54,-33.94785,18.37722,Entire home/apt,3798,1,41,2019-02-10,0.85,13,163
801399,"Bright, Colorful Green Point Apartment, Exclusive Poolside Views of the Ocean.",4218169,Roy,,Ward 115,-33.91125,18.40129,Entire home/apt,891,3,37,2019-01-30,0.53,3,195
801922,"19 LOADER STR, De Waterkant",4218169,Roy,,Ward 77,-33.9146,18.41388,Entire home/apt,1207,4,15,2018-04-15,0.23,3,309
801953,123 Ocean View Dr Apartment,4218169,Roy,,Ward 115,-33.91112,18.40273,Entire home/apt,891,3,32,2018-11-28,0.60,3,284
801981,The Perfect Holiday Home in Cape Town,4221634,Tim,,Ward 74,-34.04129,18.36164,Entire home/apt,2605,4,10,2019-01-05,0.16,1,355
807366,Cosy Cape Town Beach Cottage In Security Estate,4248754,Michaela,,Ward 55,-33.8846,18.48588,Entire home/apt,1083,4,18,2019-01-12,0.31,1,218
810042,Pineapple Cottage - Kalk Bay,4260566,Carol,,Ward 64,-34.12919,18.448,Entire home/apt,1152,3,6,2018-06-07,0.08,1,80
811611,8 On Burnside Under Table Mountain!,4267926,Ursula,,Ward 115,-33.93058,18.40854,Entire home/apt,1097,2,197,2019-02-06,2.75,1,286
812750,Lovely Room in 'The White House',3576139,Angela,,Ward 57,-33.93595,18.44451,Private room,398,2,72,2019-01-05,0.97,3,337
819271,A beautiful spot not to be missed,4302732,Lois,,Ward 74,-34.01441,18.39152,Private room,1344,2,7,2016-01-31,0.10,1,353
820332,The Lions Guest House–Elephant Room,539579,Antony,,Ward 77,-33.93135,18.40631,Private room,1604,1,8,2016-01-07,0.13,9,331
833429,Apartment Jade,615652,Doreen,,Ward 77,-33.93544,18.41819,Entire home/apt,2496,4,0,,,6,226
841353,Leopard Room  -Lions Guest House,539579,Antony,,Ward 77,-33.93247,18.40552,Private room,1604,1,6,2018-02-25,0.08,9,311
841355,Rhino Room - Lions Guest House ,539579,Antony,,Ward 77,-33.93103,18.40462,Private room,1248,1,20,2017-02-19,0.28,9,341
841358,Whale Room - Lions Guest House,539579,Antony,,Ward 77,-33.93191,18.40499,Private room,1248,1,1,2015-04-26,0.02,9,346
842387,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93036,18.40597,Private room,466,2,62,2019-01-18,0.85,13,339
843140,Studio 2,4402197,Ian,,Ward 54,-33.91015,18.39719,Entire home/apt,795,2,8,2018-11-21,0.17,5,272
847143,Zaida's Spacious Garden Cottage,3849182,Zaida,,Ward 60,-33.9839,18.50215,Private room,686,3,0,,,7,365
847188,Zaida's Private Backpackers Den,3849182,Zaida,,Ward 60,-33.98424,18.50183,Private room,357,1,3,2017-01-25,0.05,7,344
847217,Zaida's Comfy. Cozy Guest Rooms,3849182,Zaida,,Ward 60,-33.98265,18.50383,Private room,398,5,1,2015-01-06,0.02,7,349
848061,Blue Charm Garden Cottage,4427614,Tania,,Ward 63,-34.01896,18.48062,Private room,494,1,5,2015-02-21,0.07,1,364
851342,Stunning apt on Clifton 1st beach,4444748,Percival,,Ward 54,-33.93507,18.37913,Entire home/apt,1207,2,141,2019-02-05,1.92,1,346
855361,"Spacious, Peaceful Estate with Mountain Views",4468950,Ashley & Debbie,,Ward 74,-34.016,18.36284,Entire home/apt,1495,2,14,2019-01-05,0.21,3,239
857701,Bay Splendour in Simon's Town (Self Catering),4486696,Fatima,,Ward 61,-34.18086,18.42311,Entire home/apt,1495,2,9,2019-01-10,0.64,1,279
858426,"Portswood , 1 Bedroom",4492356,Wynand,,Ward 115,-33.91109,18.40938,Entire home/apt,1303,3,2,2017-01-03,0.04,3,333
858532,Stylish Fully Equipped City Loft,4492187,David,,Ward 115,-33.92607,18.42532,Entire home/apt,905,1,17,2019-01-02,0.28,1,334
860900,Llandudno lovely loft,4510111,Christina,,Ward 74,-34.00633,18.34688,Entire home/apt,795,3,67,2019-01-29,0.91,3,314
861257,The perfect place to stay and meet,4397998,Adam,,Ward 77,-33.93127,18.40533,Private room,507,2,29,2019-02-07,0.45,13,364
865746,Climbing grotto with sea views,4510111,Christina,,Ward 74,-34.0052,18.34584,Entire home/apt,795,4,38,2019-01-18,0.58,3,263
865747,Villa in unique natural surrounds,4510111,Christina,,Ward 74,-34.00867,18.34745,Entire home/apt,9996,10,11,2016-02-15,0.18,3,318
866278,Unusual historic gem in the city of Cape Town,4550850,Garfield,,Ward 77,-33.91961,18.41614,Entire home/apt,795,2,127,2019-01-25,2.21,1,98
867807,Graaff Ave Milnerton,4566956,Jaco,,Ward 55,-33.87577,18.49855,Private room,1865,1,0,,,1,365
875916,Blue Oceans - Llandudno,4625439,Maureen,,Ward 74,-34.00828,18.34458,Entire home/apt,1495,3,1,2018-12-04,0.42,3,364
879450,Mountain View Studio Apartment,692331,Louie,,Ward 58,-33.97675,18.47225,Entire home/apt,1028,2,70,2019-01-10,1.07,2,195
881590,THE SEXIEST APARTMENT FOR 4 IN Cape Town,2467055,Crispin & Ute,,Ward 115,-33.92947,18.42326,Entire home/apt,1988,5,21,2019-02-01,0.40,2,234
887577,Lakehouse on the water in Ecoestate,4706907,Matthew,,Ward 69,-34.11762,18.37963,Entire home/apt,6856,10,1,2019-01-02,0.71,1,365
891240,Garden Studio,4735145,Alison,,Ward 71,-34.06974,18.41499,Entire home/apt,850,2,19,2019-01-04,0.26,3,179
893053,At Greenmarket Place apartment - stunning views,4749338,Katia,,Ward 115,-33.92339,18.42119,Entire home/apt,850,3,27,2018-12-29,0.45,2,306
899774,The VIEW!! ★ Perfect for Longer Stays,4803091,Amelia,,Ward 77,-33.93457,18.41888,Entire home/apt,548,5,26,2019-01-08,0.37,1,302
900141,"Kapstadt, Milnerton Garden Cottage",4806391,Peter,,Ward 55,-33.87805,18.4963,Entire home/apt,932,4,8,2018-12-30,0.16,1,314
900802,Belvedere on Barkley - Oak Suite,4812503,June,,Ward 58,-33.96002,18.48096,Private room,686,2,0,,,2,330
906093,Table Mountain View Bachelor Home Away From Home,2469634,Clyde,,Ward 115,-33.91278,18.41511,Entire home/apt,1056,4,38,2019-01-04,0.56,2,361
911211,The Loft,615652,Doreen,,Ward 77,-33.93239,18.40735,Entire home/apt,2797,1,21,2016-04-11,0.33,6,318
911367,Island Views 302,3961453,Jolene,,Ward 55,-33.89118,18.48479,Entire home/apt,2098,2,4,2018-06-17,0.06,110,328
919640,luxury home in upmarket constantia ,4940476,Andrew,,Ward 73,-34.02218,18.45549,Entire home/apt,6856,14,0,,,1,364
921936,Neptune Isle 202,3961453,Jolene,,Ward 55,-33.89347,18.48238,Entire home/apt,1097,3,1,2017-10-29,0.06,110,0
924525,Neptune Isle 301,3961453,Jolene,,Ward 55,-33.89386,18.48147,Entire home/apt,2098,2,2,2018-02-04,0.09,110,306
930318,Admire Panoramic Sea Views from a Penthouse,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.95952,18.3757,Entire home/apt,6595,3,4,2018-06-12,0.06,9,251
930469,Sweeping 180-Degree Sea and Mountain Views from a Penthouse,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96061,18.37578,Entire home/apt,8474,3,5,2018-10-06,0.42,9,206
930476,Breathtaking Ocean Views from a Luxury Beach Villa,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96123,18.37603,Entire home/apt,9132,3,5,2018-09-24,0.25,9,277
930482,Contemporary Serviced Apartment near Bakoven Beaches,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.9602,18.37469,Entire home/apt,21994,1,2,2018-12-17,0.22,9,282
930488,Blue Views House,5011034,Kerri And Kelly From Blue Views,,Ward 54,-33.96124,18.37493,Entire home/apt,9132,3,2,2018-09-28,0.13,9,298
933618,"Primaview, Camps Bay, Cape Town",5033305,Jono,,Ward 54,-33.95355,18.38767,Entire home/apt,1399,4,122,2018-12-19,1.69,1,121
957549,Braemar Cottage,5207475,Beth,,Ward 57,-33.95111,18.48185,Entire home/apt,946,3,35,2019-02-08,0.55,1,323
969627,MY AFRICA HOME Home away from home,5295920,Laura,,Ward 113,-33.8288,18.49951,Entire home/apt,1783,90,3,2016-11-24,0.06,1,358
979624,Spacious room in heart of Cape Town,5361965,Christina,,Ward 115,-33.93153,18.40861,Private room,247,7,2,2018-01-23,0.06,1,272
985825,Apartment Table View,1546629,Frank & Nikita,,Ward 113,-33.82225,18.50632,Entire home/apt,905,7,0,,,1,365
988881,"Long lease, Cape Town, unfurnished.",5428414,Naomi,,Ward 74,-34.03302,18.36112,Entire home/apt,357,360,0,,,1,364
991605,Bachelor Studio for 2 Sep Entrance,5445453,Corina,,Ward 113,-33.83796,18.51313,Private room,754,4,1,2016-02-11,0.03,2,174
991674,"Spacious, light, idyllic family home",5446179,Stephen,,Ward 64,-34.08967,18.46343,Entire home/apt,1755,4,2,2018-12-28,0.15,1,126
996369,"Fresh, contemporary garden cottage",3374257,Diana,,Ward 74,-34.04563,18.36627,Entire home/apt,974,4,1,2017-01-05,0.04,4,332
1002060,Harbour Lights-Simon's Town,5510268,Natalie,,Ward 61,-34.19596,18.44073,Entire home/apt,1522,2,8,2019-01-10,0.29,4,327
1004855,"Camps Bay 2 bed, sleeps 5, close to beach! Garage",5527126,Elize,,Ward 54,-33.96421,18.37701,Entire home/apt,2605,3,6,2018-11-19,0.10,14,57
1005168,"Sea view Villa in Secure Gated  Estate ,Cape Town",5528437,Nicky,,Ward 74,-34.01217,18.35776,Entire home/apt,5498,7,6,2018-01-02,0.10,1,282
1007850,"Afribode Alexander's, Mutual Heights 904 Cape Town",5509428,Afribode,,Ward 115,-33.92368,18.42208,Entire home/apt,992,3,5,2017-05-07,0.12,50,0
1012627,Afribode Acacia Place - Cape Town one-bedroom loft,5509428,Afribode,,Ward 115,-33.92439,18.42294,Entire home/apt,987,1,3,2018-09-30,0.16,50,324
1012712,Afribode AfriNest - colourful 2-bedroom loft,5509428,Afribode,,Ward 115,-33.92479,18.42163,Entire home/apt,1056,1,3,2018-07-23,0.06,50,269
1013146,Gorgeous and comfortable home with warm family,807223,Katrine,,Ward 59,-33.99796,18.46698,Private room,343,2,16,2019-01-19,0.25,3,75
1019660,DUCKS CROSSING,5613711,Sandra,,Ward 73,-34.04447,18.4619,Entire home/apt,2400,2,0,,,1,365
1020466,Family beachouse in Scarborough!,5617221,Fiona,,Ward 61,-34.19879,18.37575,Entire home/apt,1138,3,30,2019-01-04,0.47,1,336
1022524,Clifton Beach House Seascape,5629456,Gavin,,Ward 54,-33.93998,18.3754,Entire home/apt,4799,4,7,2018-02-25,0.17,3,339
1025493,Dolphin Inn Guesthouse Blouberg close to the beach,5646468,Madeleine,,Ward 23,-33.81824,18.47632,Private room,1097,2,2,2015-12-16,0.04,2,364
1028371,Private room in small self catering lodge,5659582,Katrin,,Ward 61,-34.13888,18.32433,Private room,343,2,9,2017-02-19,0.14,6,245
1028593,Bright 5 bedroom house walking distance to beach,5659582,Katrin,,Ward 61,-34.13939,18.32288,Entire home/apt,2002,2,21,2019-01-12,0.32,6,54
1030213,SERENITY LODGE - ANTONY'S PLACE,539579,Antony,,Ward 77,-33.94439,18.4211,Entire home/apt,2002,1,6,2018-02-27,0.09,9,313
1030969,Self Catering Garden Cottage,5673740,Christine,,Ward 64,-34.09504,18.47993,Entire home/apt,1495,2,16,2018-12-17,0.23,2,365
1040292,Afribode Antares 704 Mutual Heights loft apartment,5509428,Afribode,,Ward 115,-33.92344,18.42298,Entire home/apt,987,3,3,2015-04-07,0.06,50,337
1040329,Afribode Cape Citi Loft - Mutual 712 one bedroom,5509428,Afribode,,Ward 115,-33.92486,18.42288,Entire home/apt,1220,1,8,2017-07-10,0.15,50,299
1040458,Large self catering en-suites,5728726,Mark,,Ward 115,-33.91206,18.41139,Private room,617,6,8,2016-02-28,0.13,2,0
1041231,Live the life,5728726,Mark,,Ward 115,-33.9123,18.41308,Entire home/apt,1933,5,9,2016-02-20,0.18,2,0
1041398,Modern Sea View Villa in Camps Bay,4073500,James,,Ward 54,-33.95919,18.38191,Entire home/apt,4498,2,16,2019-01-20,0.23,3,289
1041922,Affordable Six Bed Sea View Villa W/pool in Camps Bay,4073500,James,,Ward 54,-33.95817,18.38035,Entire home/apt,6280,2,36,2019-01-05,0.60,3,310
1043446,"Afribode Mutual Heights 715, views of Cape Town",5509428,Afribode,,Ward 115,-33.92345,18.42201,Entire home/apt,987,1,2,2016-01-06,0.04,50,340
1043786,Afribode Heritage Loft Mutual 717 + trendy + views,5509428,Afribode,,Ward 115,-33.92341,18.42293,Entire home/apt,987,1,6,2016-01-02,0.12,50,328
1044058,Afribode Mutual Heights 810 One-bedroom Cape Town,5509428,Afribode,,Ward 115,-33.92291,18.4234,Entire home/apt,987,1,4,2016-01-05,0.06,50,343
1044351,Afribode Citi-Loft 1-bedroom in Mutual Heights 911,5509428,Afribode,,Ward 115,-33.92483,18.42346,Entire home/apt,987,1,1,2014-01-05,0.02,50,335
1046611,Between the Sea & the City,5762466,Kate,,Ward 77,-33.93621,18.41708,Private room,699,2,18,2018-03-11,0.26,1,363
1046677,"African Icon, The Icon 501",5509428,Afribode,,Ward 115,-33.91901,18.42328,Entire home/apt,1097,1,4,2016-04-23,0.11,50,323
1046725,Afribode Icon 700 - Cape Town City Studio,5509428,Afribode,,Ward 115,-33.91899,18.42443,Entire home/apt,1097,1,2,2015-02-17,0.03,50,308
1047449,"Afribode Aeicon Suite in Icon 1001, Cape Town",5509428,Afribode,,Ward 115,-33.9185,18.42469,Entire home/apt,1097,1,2,2016-05-20,0.05,50,317
1048451,Beautiful Beach Flat,5589045,Shereeze,,Ward 107,-33.82312,18.47778,Entire home/apt,1056,3,1,2014-01-04,0.02,1,364
1049588,Afribode Icon 1110 Two Bedroom Cape Town Apartment,5509428,Afribode,,Ward 115,-33.91879,18.4229,Entire home/apt,1289,1,15,2017-10-16,0.23,50,313
1049807,Afribode Rockefellers 106 in Trendy Cape Town,5509428,Afribode,,Ward 115,-33.91525,18.41952,Entire home/apt,1289,3,5,2017-09-01,0.08,50,308
1049961,Afribode Adenium seafront promenade apartment,5509428,Afribode,,Ward 115,-33.89982,18.40485,Entire home/apt,1453,1,1,2014-08-23,0.02,50,301
1050007,Studio Martini best central Cape Town location,5509428,Afribode,,Ward 115,-33.92666,18.41511,Entire home/apt,878,1,9,2018-12-26,0.25,50,332
1058642,The Camps Bay Guesthouse,5807357,Michaeljon,,Ward 54,-33.95236,18.38364,Entire home/apt,1851,2,113,2019-02-03,2.94,1,121
1062195,Generous room in arty W'stock villa,3681463,Mark &  Annette,,Ward 57,-33.93128,18.45597,Private room,274,3,70,2019-02-04,1.07,2,281
1067896,Creative 1BD cottage in Constantia,1823537,Margot,,Ward 73,-34.02178,18.45929,Entire home/apt,672,2,29,2018-03-30,0.44,1,297
1069441,Walk to Beach! Large Holiday House,5883506,Jan,,Ward 54,-33.95102,18.38212,Entire home/apt,1645,2,109,2019-01-17,1.71,3,54
1075344,Tranquility and Views,4136097,Ralf,,Ward 54,-33.95846,18.3799,Entire home/apt,2550,1,25,2019-01-07,0.50,2,285
1075794,Fabulous 1-Bedroom De Waterkant Apt. WiFi included,1852795,Jenny,,Ward 115,-33.91549,18.41952,Entire home/apt,1453,5,24,2019-01-20,0.36,3,267
1081311,Double room available in Cape Town,5947217,Renate,,Ward 4,-33.86704,18.50602,Private room,219,1,41,2018-12-30,0.81,1,289
1084700,Studio 1,4402197,Ian,,Ward 115,-33.90811,18.39712,Entire home/apt,850,2,9,2018-09-01,0.17,5,306
1096480,Camps Bay Family Beach House & Pool,6024901,Jennifer,,Ward 54,-33.94989,18.37988,Entire home/apt,4796,5,2,2017-01-09,0.04,1,41
1098439,Sunfilled  city apartment & gardencourtyard,6036284,Michelle,,Ward 54,-33.91792,18.3924,Entire home/apt,1001,5,11,2016-11-21,0.18,7,72
1101917,Upper Constantia Guest House,2789205,Martin,,Ward 62,-34.00681,18.42775,Entire home/apt,3017,3,42,2018-11-26,0.66,1,186
1111212,SC TOPDECK,6099617,Swen,,Ward 100,-34.16258,18.86784,Entire home/apt,1700,3,16,2018-12-06,0.26,1,365
1113647,Bungalow Beach Villa - Cape Town,6111977,Frankie,,Ward 61,-34.12859,18.33909,Entire home/apt,3099,21,0,,,29,365
1116491,"Kommetjie Way, Kommetjie, Cape Town",6111977,Frankie,,Ward 61,-34.13046,18.33639,Entire home/apt,3195,3,2,2019-01-07,0.05,29,335
1123135,Top Floor 2 bed 2 bathroom luxury in Greenpoint,6022497,Bernie,,Ward 115,-33.91093,18.4099,Entire home/apt,2921,5,16,2019-01-08,0.25,1,287
1142796,The Perch-central self catering,6266924,Erin,,Ward 53,-33.94187,18.50409,Entire home/apt,480,2,2,2015-09-13,0.04,1,172
1155870,Serendipity608 Blouberg Cape Town,6334194,Elizianne,,Ward 23,-33.80019,18.46225,Entire home/apt,1097,2,19,2018-12-28,0.31,2,337
1161153,Cape Town Seamore-Express Tours & G,6361876,Kyrt,,Ward 23,-33.8073,18.48299,Private room,946,1,0,,,1,365
1162602,Top Sea View Apartment with Style!,6367541,Nicole,,Ward 54,-33.91843,18.39342,Entire home/apt,617,2,14,2018-02-10,0.39,1,333
1167103,Avocet Cape Town Villa home/apt in Cape Town,79694,Harriet,,Ward 113,-33.83333,18.49591,Entire home/apt,1028,90,0,,,8,365
1167111,Avocet Cape Town Villa Guest House,79694,Harriet,,Ward 113,-33.83189,18.49574,Private room,494,1,3,2016-02-18,0.04,8,365
1173087,"B&B in Noordhoek, Cape Town",6421383,Nicolette,,Ward 69,-34.10314,18.37333,Private room,946,1,25,2018-02-25,0.40,3,297
1176162,VILLA CARRARA E SELF-CATERING-VIEWS,66986,Henri,,Ward 115,-33.91322,18.40915,Entire home/apt,795,3,72,2018-12-28,1.09,2,264
1176660,"Contemporary Duplex with Balcony, Parking & Washer",2516345,Jaco,,Ward 4,-33.86715,18.50101,Entire home/apt,590,3,3,2018-07-01,0.18,60,295
1182416,905 The Decks on Long Street,5808514,Brad,,Ward 115,-33.92107,18.41964,Entire home/apt,1399,3,21,2019-01-31,0.52,3,182
1191976,Unwind at a Bespoke Sea View Studio near the V&A Waterfront,3809204,Chantal,,Ward 115,-33.90112,18.40872,Entire home/apt,1207,3,8,2019-02-05,0.13,7,340
1194568,"Roomy Art Deco flat, Fresnaye/Sea Point, Cape Town",6527833,Isa,,Ward 54,-33.92085,18.38632,Entire home/apt,1399,3,15,2019-01-06,0.26,1,270
